partition_name,attribute,value
social_posts_partition,text,"Hello, Dear Josenians! Please read and share. Thank you.OFFICE of the Director of Student Affairs and Services ATTENTION: COLLEGE &"
social_posts_partition,text,SENIOR HIGH SCHOOL STUDENTS SCHEDULE OF UNIFORM MEASUREMENT MAIN CAMPUS TIME BASAK CAMPUS USJ-R Main Lobby In font of the
social_posts_partition,text,Bokstore 10:00AM-4:30PM 2nd Floor SEM bldg beside at Student Affairs Office (college and SHS Students) USJ-R MAIN SCHEDULE Monday -ROBINVETTE
social_posts_partition,text,(326-8344) College &SHS Tuesday - BERNASFASHON (521518) College only As scheduled on a rotational basis SHS only Wednesday - CLOTHESTIME
social_posts_partition,text,(490-013) College &.SHS Thursday -CRIS & REDZ (09260374509) College & SHS. Friday - As scheduled on a rotational base. USJ-R
social_posts_partition,text,BASAK SCHEDULED (BOTH COLLEGE AND SHS) Monday -CLOTHESTIME (490-0113) Tuesday -CRISGREDZ (09260374509) Wednesday - ROBINVETTE (328-8344) Thursday - A scheduled
social_posts_partition,text,on a rotational bass Fridoy - Asscheduled on a rotational basis.
social_posts_partition,text,National Culture Consciousness Week Online Lecture Catch us on today at 2PM as we explore the wonders of museum exhibitions
social_posts_partition,text,and how they can help us get to know more of ourselves and our culture! Joining us is Ms. Princess
social_posts_partition,text,"Hernandez of the Nayong Pilipino Foundation Inc., and she will be sharing to us also how we might be able"
social_posts_partition,text,to appreciate more these exhibitions...and even possibly create our own exhibitions!
social_posts_partition,text,"TODAY IN HISTORY Exactly 76 years ago, the University of San Jose - Recoletos (formerly Colegio de San Jose-Recoletos) opened"
social_posts_partition,text,"its first school year. The student population was 940, a figure beyond the expectations of the Augustinian Recollect friars. Fray"
social_posts_partition,text,"Martin Legarra worked as administrator along with Esteban Tejedor, Alfred Rennix, and Miguel Navarro.Â¹ #TakingYouForwardSince1947 Â¹ History of Augustinian Recollects"
social_posts_partition,text,"in Cebu Since 1621: Studies and Sources by Emmanuel Luis A. Romanillos (2021)Exactly 76 years ago, the University of San"
social_posts_partition,text,"Jose - Recolstos (formerly Colegio de San Jose Recoletos) opened it first school year.The student population was 940, a figure"
social_posts_partition,text,"beyond the expectations of the Augustinian Recallect friars. Fray Martin Lagarra worked as administrator long with Esteban Tejedor, Alfred Rennix,"
social_posts_partition,text,and Miguel Navarro
social_posts_partition,text,"Catch us today at 2PM as we explore Cebu City's numerous cultural and heritage gems, right in the heart of"
social_posts_partition,text,the city! as we explore and learn how to appreciate these structures with new information we might not have yet
social_posts_partition,text,"known. Joining us is Architect Kristi Gultiano, whose passion for heritage architecture has become a personal advocacy."
social_posts_partition,text,#USJRadvisory | The names of four offices in the University of San Jose-Recoletos were changed by the School Board effective
social_posts_partition,text,"July 3, 2023. Meanwhile, a new office has been created. Read more: USJR.EDU.PH Four USJ-R offices change nomenclature - University"
social_posts_partition,text,of San Jose - Recoletos
social_posts_partition,text,De La Salle University through the Institute of Biomedical Engineering and Health Technologies (IBEHT) and University of San Jose-Recoletos are
social_posts_partition,text,set to collaborate on health researches. The agreement between the two Universities was signed earlier today at the Health Research
social_posts_partition,text,"and Innovation Symposium. The two are expected to collaborate on projects, joint organization of research conferences, and capacity building activities,"
social_posts_partition,text,and dissemination of research that would help increase the critical mass of experts on the field of biomedical engineering. #USJRat75
social_posts_partition,text,#TakingYouForwardSince1947
social_posts_partition,text,National Culture Consciousness Week Catch us today at 2PM as we explore some undiscovered Cebuano rituals and practices! Joining us
social_posts_partition,text,"is Mr. Mark Arnold Langahid, who did the research on these undiscovered rituals and practices themselves. Curious about what he"
social_posts_partition,text,discovered? Watch this online presentation!
social_posts_partition,text,"National Culture Consciousness Week Catch us this afternoon as we explore the treasure of culture and heritage, as well as"
social_posts_partition,text,see how we can interpret these treasures and integrate them in our leisure activities such as tours! Joining us is
social_posts_partition,text,"Ms. PG Guba, a seasoned tour guide as well as strong culture and heritage advocate."
social_posts_partition,text,Seventy-one new Certified Public Accountants (CPA) were recognized by the USJ-R CPA Review Center yesterday at the Center for the
social_posts_partition,text,Performing Arts. Certificates and plaques were handed personally by the University President and VP for Academics & Research. The successful
social_posts_partition,text,reviewees were not only from USJ-R but also from multiple Higher Educational Institutions (HEIs) in the Visayas. Cheering the passers
social_posts_partition,text,were CPAR faculty members and BS Accountancy students. #USJRat75 #TakingYouForwardSince1947
social_posts_partition,text,Join us this afternoon as we delve into the technicalities of creating and wearing the Filipiniana costume. In time for
social_posts_partition,text,"the celebration of the National Cultural Consciousness Week held every July 1-7 of every year, we celebrate more of Filipino"
social_posts_partition,text,culture. Speaker: Mr. Javy P. Manayon
social_posts_partition,text,#USJRadvisory | Calling the attention of the ETEEAP graduates from batches 12 - 15 (AY 2014 to 2018) to please
social_posts_partition,text,get your unclaimed yearbook in the ETEEAP Office. USJ-R Expanded Tertiary Education Equivalency & Accreditation Program June 29 at 2:16
social_posts_partition,text,"PM Â· ANNOUNCEMENT! Calling the attention of the graduated students in Batches 12 - 15, School Year 2014-2018 to please"
social_posts_partition,text,claim your YEAR BOOK in the ETEEAP Office. ðBATCHES 12 -15 ð SCHOOL YEAR 2014-2018 We are open on Monday-Friday
social_posts_partition,text,"8:00am-4:30pm, and Saturday 8:00am-12:00nn. See you!ETEEAP YEARBOOK Calling the attention of the graduated students in Batches 12 - 15, School"
social_posts_partition,text,Year 2014-2018 to please claim your YEAR BOOK in the ETEEAP Office. BATCHES 12 - 15 S.Y. 2014-2018 We are
social_posts_partition,text,open on Monday-Friday 8:00am-4:30pm and Saturday 8:00am-12:00nn. See you!
social_posts_partition,text,"#USJRadvisory | Find answers to common inquiries about the services, policies, and procedures at the Accounting Office. USJ-R VP Finance"
social_posts_partition,text,"- Accounting Office July 1 at 12:06 PM Â· Find answers to common inquiries about our services, policies, and procedures.Frequently"
social_posts_partition,text,Asked Questions FAQs Check Payment Advisory Please be informed that the Accounting office will NOT ACCEPT over-the-counter payments of: -
social_posts_partition,text,"Post dated checks (PDC), - Check payments a week before the Final Exam or 4th Grading exam, and - Check"
social_posts_partition,text,payments for Back Account or Balance. All returned (bounced) CHECK PAYMENTS received by the University for tuition and other fees
social_posts_partition,text,will be charged FIVE HUNDRED PESOS (PHP 500.00) per check. Terms & Conditions: 1. Two (2) swipes per student only.
social_posts_partition,text,"2.The minimum amount is PHP 1,000.00 or above. 3.Intended for tuition and school fees only. 4.The card holder must present"
social_posts_partition,text,one valid ID and should be related to the student. 5.Card payments are now accepted online through the SIS portal.
social_posts_partition,text,6. Keep your official receipts for future reference. Note: The full payment discount is NOT applicable for card payments. Payment
social_posts_partition,text,"Over-the-Counter Upon payment over the counter, please 1.Bring your own pen. 2.Get one (1) payment slip for each transaction. 3.Fill"
social_posts_partition,text,up all the required data on the payment slip. 4.Indicate the denomination according to the bills you will be giving
social_posts_partition,text,to the teller. 5.Count your change before leaving the counter. 6.Keep your official receipts for future reference. Account Balance -
social_posts_partition,text,You may view your balance online by logging-in to your Student Information System (SIS) portal under ACCOUNTS and click SUMMARY
social_posts_partition,text,OF ACCOUNTS. - You may view your periodic exam requirements and school charges breakdown online by logging-in to your Student
social_posts_partition,text,Information System (SIS) portal under ACCOUNTS tab. Make sure to use the applicable term. Discount Adjustment - You may view
social_posts_partition,text,your discount adjustment online by logging-in to your Student Information System (SIS) portal under ACCOUNTS and click SUMMARY OF ACCOUNTS.
social_posts_partition,text,- All discounts will reflect at the end of the term. Make sure to use the applicable term. ACCOUNTING OFFICE
social_posts_partition,text,Service Hours Monday - Friday 8:00 - 11:00 Am 1:00 - 3:30 Pm Saturday 8:00 - 11:00 Am Payment in
social_posts_partition,text,case of Withdrawal Any student who withdraws shall be charged as follows: (Elementary and High School students) A. Belore classes
social_posts_partition,text,start - Total matriculation and registration ees B. After classes start - Number of months up to the date of
social_posts_partition,text,"withdrawal, divided by 10 months times tuition, other miscellaneous services, and 100% on other fees. NOTE: Fraction of a month"
social_posts_partition,text,is considered as one (1) month for computation purposes. A student who withdraws enrollment from any course shall be charged
social_posts_partition,text,"as follows: (Senior High, College, Law and Graduate school students) 1.Within the first week of classes - 10% of the"
social_posts_partition,text,total amount due for the term 2. Within the second week of classes  20% of the total amount due
social_posts_partition,text,for the term 3.The student shall be charged 100% of the total amount gue for the term after the second
social_posts_partition,text,week PAYMENT IN CASE OF WITHDRAWAL OF SOME SUBJECTS Percentage charge wil be the same as stated above but based
social_posts_partition,text,on the tuition only.
social_posts_partition,text,The University of San Jose-Recoletos signed an agreement with US-based Louisiana Transportation Research Center this week to do collaborative projects
social_posts_partition,text,"in the next five years. It will include research projects, faculty exchange programs, and organizing workshops. #USJRat75 #TakingYouForwardSince1947"
social_posts_partition,text,Parish Catechists from the Far North District Catechetical Ministry of the Archdiocese of Cebu were immersed in a two-day seminar
social_posts_partition,text,"and workshop on how to provide basic faith formation orientation. Participants number to 180 catechists and 2 priests, from a"
social_posts_partition,text,"total of 16 parishes. The San Isidro Labrador Parish in Daanbantayan town took the initiative to host this seminar-workshop, recognizing"
social_posts_partition,text,the importance of empowering catechists in their mission to provide quality faith formation within their communities. #USJRat75 #TakingYouForwardSince1947
social_posts_partition,text,"READ | The program covered a wide range of topics including effective teaching strategies, the principles of catechesis, and the"
social_posts_partition,text,"fundamentals of our Catholic Faith. Participants number to 180 parish catechists and 2 parish priests, from a total of 16"
social_posts_partition,text,parishes.. USJR.EDU.PH USJ-R trains catechists from 16 parishes in Northern Cebu - University of San Jose - Recoletos
social_posts_partition,text,#USJRadvisory | Work and classes are suspended tomorrow in observance of Eid al-Adha or the Feast of Sacrifice by virtue
social_posts_partition,text,of Proclamation 258. It is the second and the largest of the two main holidays celebrated in Islam.
social_posts_partition,text,"#USJRadvisory | Josenian graduates have until July 31, 2023 to back-up the files that they stored in their USJ-R email"
social_posts_partition,text,"and Google drive accounts. After the said date, the IT Department will deactivate the accounts in order to optimize the"
social_posts_partition,text,University's data storage. USJR.EDU.PH USJ-R encourages graduates to back-up Google Drive content until July 31 - University of San Jose
social_posts_partition,text,- Recoletos
social_posts_partition,text,#USJRadvisory | Are you ready for it?USUAL TIME EXAMTIME Date of Exam (Thursday & Friday) 720AM-9:00 AM 7:20 AM-9:00AM june
social_posts_partition,text,"29, 2023 9:00 AM-10:40 AM 9:00 AM- 10:40 AM June 30, 2023 10:40 AM - 12:20PM 10:40 AM - 12:20"
social_posts_partition,text,"PM June 29, 2023 12:20 PM - 2:00PM 12:20PM - 200 PM June 30, 2023 2:00PM -3:40PM 2:00 PM -"
social_posts_partition,text,"3:40 PM June 29,2023 3:40 PM - 5:20 PM 3:40 PM - 5:20 PM June 30, 2023 5:20PM-7:00PM 5:20 PM-"
social_posts_partition,text,"7:00 PM June 29,2023 7:00 PM - 8:40 PM 7:00 PM - 8:40 PM June 30, 2023"
social_posts_partition,text,#JosenianPride | Congratulations to the dean of the USJ-R School of Business and Management for being appointed as a member
social_posts_partition,text,"of the Commission for Tertiary Education under the Philippine Accrediting Association of Schools, Colleges and Universities Adelante! #TakingYouForwardSince1947"
